[Test data]

Record,Mode,Location,Points,Counts,Date & Time,Sample Time,Interval Time,Ch1 Size, Ch1 Data ,Ch2 Size, Ch2 Data,Ch3 Size,Ch3 Data ,Unit,
,,,,915,2021-06-08 14:27:56,00:01:00,00:01:30,0.5um,3423763,2.5um,7063,5.0um,1059,/m3,
,,,,916,2021-06-08 14:29:26,00:01:00,00:01:30,0.5um,3375381,2.5um,7416,5.0um,353,/m3,
,,,,917,2021-06-08 14:30:56,00:01:00,00:01:30,0.5um,3391979,2.5um,7416,5.0um,706,/m3,
,,,,918,2021-06-08 14:32:26,00:01:00,00:01:30,0.5um,3408577,2.5um,8829,5.0um,706,/m3,
,,,,919,2021-06-08 14:33:56,00:01:00,00:01:30,0.5um,3385623,2.5um,6710,5.0um,0,/m3,
,,,,920,2021-06-08 14:35:26,00:01:00,00:01:30,0.5um,3287448,2.5um,8829,5.0um,1059,/m3,
,,,,921,2021-06-08 14:36:56,00:01:00,00:01:30,0.5um,3365140,2.5um,9182,5.0um,706,/m3,
,,,,922,2021-06-08 14:38:26,00:01:00,00:01:30,0.5um,3377500,2.5um,11654,5.0um,353,/m3,
,,,,923,2021-06-08 14:39:56,00:01:00,00:01:30,0.5um,3370437,2.5um,6004,5.0um,353,/m3,
,,,,924,2021-06-08 14:41:26,00:01:00,00:01:30,0.5um,3293098,2.5um,8122,5.0um,353,/m3,
,,,,925,2021-06-08 14:42:56,00:01:00,00:01:30,0.5um,3336888,2.5um,9182,5.0um,1059,/m3,
,,,,926,2021-06-08 14:44:26,00:01:00,00:01:30,0.5um,3436123,2.5um,9182,5.0um,353,/m3,
,,,,927,2021-06-08 14:45:56,00:01:00,00:01:30,0.5um,3406458,2.5um,13066,5.0um,1413,/m3,
,,,,928,2021-06-08 14:47:26,00:01:00,00:01:30,0.5um,3392686,2.5um,9535,5.0um,1766,/m3,
,,,,929,2021-06-08 14:48:56,00:01:00,00:01:30,0.5um,3319937,2.5um,10948,5.0um,1766,/m3,
,,,,930,2021-06-08 14:50:26,00:01:00,00:01:30,0.5um,3333004,2.5um,12007,5.0um,1413,/m3,
,,,,931,2021-06-08 14:51:56,00:01:00,00:01:30,0.5um,3284623,2.5um,8476,5.0um,706,/m3,
,,,,932,2021-06-08 14:53:26,00:01:00,00:01:30,0.5um,3287801,2.5um,5297,5.0um,706,/m3,
,,,,933,2021-06-08 14:54:56,00:01:00,00:01:30,0.5um,3385623,2.5um,10241,5.0um,353,/m3,
,,,,934,2021-06-08 14:56:26,00:01:00,00:01:30,0.5um,3407165,2.5um,13066,5.0um,1766,/m3,
,,,,935,2021-06-08 14:57:56,00:01:00,00:01:30,0.5um,3291686,2.5um,14832,5.0um,3178,/m3,
,,,,936,2021-06-08 14:59:26,00:01:00,00:01:30,0.5um,3367965,2.5um,13773,5.0um,3178,/m3,
,,,,937,2021-06-08 15:00:56,00:01:00,00:01:30,0.5um,3344304,2.5um,14479,5.0um,3531,/m3,
,,,,938,2021-06-08 15:02:26,00:01:00,00:01:30,0.5um,3359843,2.5um,12007,5.0um,1766,/m3,
,,,,939,2021-06-08 15:03:56,00:01:00,00:01:30,0.5um,3342539,2.5um,18364,5.0um,3531,/m3,
,,,,940,2021-06-08 15:05:26,00:01:00,00:01:30,0.5um,3270497,2.5um,23661,5.0um,6357,/m3,
,,,,941,2021-06-08 15:06:56,00:01:00,00:01:30,0.5um,3311462,2.5um,21189,5.0um,5297,/m3,
,,,,942,2021-06-08 15:08:26,00:01:00,00:01:30,0.5um,3306871,2.5um,25073,5.0um,5650,/m3,
,,,,943,2021-06-08 15:09:56,00:01:00,00:01:30,0.5um,3284623,2.5um,26133,5.0um,5650,/m3,
,,,,944,2021-06-08 15:11:26,00:01:00,00:01:30,0.5um,3357724,2.5um,19776,5.0um,4591,/m3,
,,,,945,2021-06-08 15:12:56,00:01:00,00:01:30,0.5um,3333710,2.5um,25073,5.0um,3531,/m3,
,,,,946,2021-06-08 15:14:26,00:01:00,00:01:30,0.5um,3328413,2.5um,32843,5.0um,6357,/m3,
,,,,947,2021-06-08 15:15:56,00:01:00,00:01:30,0.5um,3485916,2.5um,39906,5.0um,8829,/m3,
,,,,948,2021-06-08 15:17:26,00:01:00,00:01:30,0.5um,3404693,2.5um,41318,5.0um,6710,/m3,
,,,,949,2021-06-08 15:18:56,00:01:00,00:01:30,0.5um,3391626,2.5um,42731,5.0um,7769,/m3,
,,,,950,2021-06-08 15:20:26,00:01:00,00:01:30,0.5um,3393039,2.5um,24720,5.0um,6004,/m3,
,,,,951,2021-06-08 15:21:56,00:01:00,00:01:30,0.5um,3403986,2.5um,27899,5.0um,4591,/m3,
,,,,952,2021-06-08 15:23:26,00:01:00,00:01:30,0.5um,3263787,2.5um,23661,5.0um,1059,/m3,
,,,,953,2021-06-08 15:24:56,00:01:00,00:01:30,0.5um,3306165,2.5um,27192,5.0um,4238,/m3,
,,,,954,2021-06-08 15:26:26,00:01:00,00:01:30,0.5um,3214346,2.5um,26133,5.0um,3531,/m3,
,,,,955,2021-06-08 15:27:56,00:01:00,00:01:30,0.5um,3260962,2.5um,17657,5.0um,3531,/m3,
,,,,956,2021-06-08 15:29:26,00:01:00,00:01:30,0.5um,3237301,2.5um,21542,5.0um,1766,/m3,
,,,,957,2021-06-08 15:30:56,00:01:00,00:01:30,0.5um,3180797,2.5um,19070,5.0um,1766,/m3,
,,,,958,2021-06-08 15:32:26,00:01:00,00:01:30,0.5um,3230591,2.5um,19070,5.0um,1766,/m3,
,,,,959,2021-06-08 15:33:56,00:01:00,00:01:30,0.5um,3169497,2.5um,18717,5.0um,2119,/m3,
,,,,960,2021-06-08 15:35:26,00:01:00,00:01:30,0.5um,3162434,2.5um,18717,5.0um,2119,/m3,
,,,,961,2021-06-08 15:36:56,00:01:00,00:01:30,0.5um,3236948,2.5um,20836,5.0um,2119,/m3,
,,,,962,2021-06-08 15:38:26,00:01:00,00:01:30,0.5um,3225294,2.5um,19776,5.0um,353,/m3,
,,,,963,2021-06-08 15:39:56,00:01:00,00:01:30,0.5um,3219290,2.5um,16951,5.0um,1059,/m3,
,,,,964,2021-06-08 15:41:26,00:01:00,00:01:30,0.5um,3223881,2.5um,17304,5.0um,1766,/m3,
,,,,965,2021-06-08 15:42:56,00:01:00,00:01:30,0.5um,3177972,2.5um,20836,5.0um,1766,/m3,
,,,,966,2021-06-08 15:44:26,00:01:00,00:01:30,0.5um,3162787,2.5um,20836,5.0um,353,/m3,
,,,,967,2021-06-08 15:45:56,00:01:00,00:01:30,0.5um,3147601,2.5um,15892,5.0um,1766,/m3,
,,,,968,2021-06-08 15:47:26,00:01:00,00:01:30,0.5um,3098867,2.5um,20483,5.0um,1766,/m3,
,,,,969,2021-06-08 15:48:56,00:01:00,00:01:30,0.5um,3061080,2.5um,16245,5.0um,2119,/m3,
,,,,970,2021-06-08 15:50:26,00:01:00,00:01:30,0.5um,3087566,2.5um,14479,5.0um,706,/m3,
,,,,971,2021-06-08 15:51:56,00:01:00,00:01:30,0.5um,3038126,2.5um,18011,5.0um,706,/m3,
,,,,972,2021-06-08 15:53:26,00:01:00,00:01:30,0.5um,3030003,2.5um,13773,5.0um,353,/m3,
,,,,973,2021-06-08 15:54:56,00:01:00,00:01:30,0.5um,3020115,2.5um,16598,5.0um,1766,/m3,
,,,,974,2021-06-08 15:56:26,00:01:00,00:01:30,0.5um,3016937,2.5um,13066,5.0um,0,/m3,
,,,,975,2021-06-08 15:57:56,00:01:00,00:01:30,0.5um,3029650,2.5um,13420,5.0um,706,/m3,
,,,,976,2021-06-08 15:59:26,00:01:00,00:01:30,0.5um,2985507,2.5um,12713,5.0um,2119,/m3,
,,,,977,2021-06-08 16:00:56,00:01:00,00:01:30,0.5um,3043070,2.5um,13420,5.0um,353,/m3,
,,,,978,2021-06-08 16:02:26,00:01:00,00:01:30,0.5um,3009874,2.5um,10241,5.0um,706,/m3,
,,,,979,2021-06-08 16:03:56,00:01:00,00:01:30,0.5um,2940304,2.5um,19776,5.0um,706,/m3,
,,,,980,2021-06-08 16:05:26,00:01:00,00:01:30,0.5um,2967143,2.5um,14126,5.0um,2472,/m3,
,,,,981,2021-06-08 16:06:56,00:01:00,00:01:30,0.5um,2981975,2.5um,14479,5.0um,2119,/m3,
,,,,982,2021-06-08 16:08:26,00:01:00,00:01:30,0.5um,2952311,2.5um,13773,5.0um,706,/m3,
,,,,983,2021-06-08 16:09:56,00:01:00,00:01:30,0.5um,2952311,2.5um,10948,5.0um,706,/m3,
,,,,984,2021-06-08 16:11:26,00:01:00,00:01:30,0.5um,2937479,2.5um,10948,5.0um,706,/m3,
,,,,985,2021-06-08 16:12:56,00:01:00,00:01:30,0.5um,2880269,2.5um,10241,5.0um,0,/m3,
,,,,986,2021-06-08 16:14:26,00:01:00,00:01:30,0.5um,2997161,2.5um,10594,5.0um,706,/m3,
,,,,987,2021-06-08 16:15:56,00:01:00,00:01:30,0.5um,2932535,2.5um,13773,5.0um,353,/m3,
,,,,988,2021-06-08 16:17:26,00:01:00,00:01:30,0.5um,2938185,2.5um,15892,5.0um,1059,/m3,
,,,,989,2021-06-08 16:18:56,00:01:00,00:01:30,0.5um,2928650,2.5um,10948,5.0um,1059,/m3,
,,,,990,2021-06-08 16:20:26,00:01:00,00:01:30,0.5um,2824119,2.5um,11654,5.0um,0,/m3,
,,,,991,2021-06-08 16:21:56,00:01:00,00:01:30,0.5um,2900398,2.5um,11654,5.0um,706,/m3,
,,,,992,2021-06-08 16:23:26,00:01:00,00:01:30,0.5um,2823059,2.5um,11654,5.0um,1059,/m3,
,,,,993,2021-06-08 16:24:56,00:01:00,00:01:30,0.5um,2866143,2.5um,14126,5.0um,1059,/m3,
,,,,994,2021-06-08 16:26:26,00:01:00,00:01:30,0.5um,2832594,2.5um,13066,5.0um,1413,/m3,
,,,,995,2021-06-08 16:27:56,00:01:00,00:01:30,0.5um,2783860,2.5um,11654,5.0um,353,/m3,
,,,,996,2021-06-08 16:29:26,00:01:00,00:01:30,0.5um,2808933,2.5um,10241,5.0um,1059,/m3,
,,,,997,2021-06-08 16:30:56,00:01:00,00:01:30,0.5um,2689923,2.5um,11654,5.0um,1059,/m3,
,,,,998,2021-06-08 16:32:26,00:01:00,00:01:30,0.5um,2755961,2.5um,9888,5.0um,706,/m3,
,,,,999,2021-06-08 16:33:56,00:01:00,00:01:30,0.5um,2752430,2.5um,10594,5.0um,353,/m3,
,,,,1000,2021-06-08 16:35:26,00:01:00,00:01:30,0.5um,2685332,2.5um,8476,5.0um,706,/m3,
,,,,1001,2021-06-08 16:36:56,00:01:00,00:01:30,0.5um,2749958,2.5um,12713,5.0um,1766,/m3,
,,,,1002,2021-06-08 16:38:26,00:01:00,00:01:30,0.5um,2719940,2.5um,12713,5.0um,1413,/m3,
,,,,1003,2021-06-08 16:39:56,00:01:00,00:01:30,0.5um,2695220,2.5um,10241,5.0um,353,/m3,
,,,,1004,2021-06-08 16:41:26,00:01:00,00:01:30,0.5um,2708286,2.5um,12360,5.0um,706,/m3,
,,,,1005,2021-06-08 16:42:56,00:01:00,00:01:30,0.5um,2666262,2.5um,10594,5.0um,353,/m3,
,,,,1006,2021-06-08 16:44:26,00:01:00,00:01:30,0.5um,2767615,2.5um,11301,5.0um,1059,/m3,
,,,,1007,2021-06-08 16:45:56,00:01:00,00:01:30,0.5um,2679328,2.5um,8829,5.0um,0,/m3,
,,,,1008,2021-06-08 16:47:26,00:01:00,00:01:30,0.5um,2793042,2.5um,10241,5.0um,353,/m3,
,,,,1009,2021-06-08 16:48:56,00:01:00,00:01:30,0.5um,2712877,2.5um,16245,5.0um,1413,/m3,
,,,,1010,2021-06-08 16:50:26,00:01:00,00:01:30,0.5um,2755255,2.5um,12713,5.0um,1413,/m3,
,,,,1011,2021-06-08 16:51:56,00:01:00,00:01:30,0.5um,2767968,2.5um,9182,5.0um,0,/m3,
,,,,1012,2021-06-08 16:53:26,00:01:00,00:01:30,0.5um,2706874,2.5um,12360,5.0um,1413,/m3,
,,,,1013,2021-06-08 16:54:56,00:01:00,00:01:30,0.5um,2703342,2.5um,9888,5.0um,0,/m3,
,,,,1014,2021-06-08 16:56:26,00:01:00,00:01:30,0.5um,2729122,2.5um,12713,5.0um,1059,/m3,
,,,,1015,2021-06-08 16:57:56,00:01:00,00:01:30,0.5um,2751723,2.5um,15538,5.0um,1766,/m3,
,,,,1016,2021-06-08 16:59:26,00:01:00,00:01:30,0.5um,2776091,2.5um,14479,5.0um,1413,/m3,
,,,,1017,2021-06-08 17:00:56,00:01:00,00:01:30,0.5um,2886626,2.5um,17657,5.0um,2119,/m3,
,,,,1018,2021-06-08 17:02:26,00:01:00,00:01:30,0.5um,2874265,2.5um,15185,5.0um,2472,/m3,
,,,,1019,2021-06-08 17:03:56,00:01:00,00:01:30,0.5um,2899692,2.5um,13773,5.0um,1413,/m3,
,,,,1020,2021-06-08 17:05:26,00:01:00,00:01:30,0.5um,2945248,2.5um,20129,5.0um,1413,/m3,
,,,,1021,2021-06-08 17:06:56,00:01:00,00:01:30,0.5um,2979150,2.5um,23308,5.0um,2119,/m3,
,,,,1022,2021-06-08 17:08:26,00:01:00,00:01:30,0.5um,2931122,2.5um,15892,5.0um,1413,/m3,
,,,,1023,2021-06-08 17:09:56,00:01:00,00:01:30,0.5um,2847073,2.5um,13773,5.0um,353,/m3,
,,,,1024,2021-06-08 17:11:26,00:01:00,00:01:30,0.5um,2912052,2.5um,16951,5.0um,1766,/m3,
,,,,1025,2021-06-08 17:12:56,00:01:00,00:01:30,0.5um,2854842,2.5um,17304,5.0um,706,/m3,
,,,,1026,2021-06-08 17:14:26,00:01:00,00:01:30,0.5um,2841776,2.5um,15892,5.0um,353,/m3,
,,,,1027,2021-06-08 17:15:56,00:01:00,00:01:30,0.5um,2808580,2.5um,13773,5.0um,353,/m3,
,,,,1028,2021-06-08 17:17:26,00:01:00,00:01:30,0.5um,2811758,2.5um,12007,5.0um,353,/m3,
,,,,1029,2021-06-08 17:18:56,00:01:00,00:01:30,0.5um,2830475,2.5um,15185,5.0um,1766,/m3,
,,,,1030,2021-06-08 17:20:26,00:01:00,00:01:30,0.5um,2842129,2.5um,16951,5.0um,2119,/m3,
,,,,1031,2021-06-08 17:21:56,00:01:00,00:01:30,0.5um,2868262,2.5um,13420,5.0um,1059,/m3,
,,,,1032,2021-06-08 17:23:26,00:01:00,00:01:30,0.5um,2865437,2.5um,20483,5.0um,1766,/m3,
,,,,1033,2021-06-08 17:24:56,00:01:00,00:01:30,0.5um,2890510,2.5um,14479,5.0um,2119,/m3,
,,,,1034,2021-06-08 17:26:26,00:01:00,00:01:30,0.5um,2868615,2.5um,20483,5.0um,706,/m3,
,,,,1035,2021-06-08 17:27:56,00:01:00,00:01:30,0.5um,2873206,2.5um,19070,5.0um,2825,/m3,
,,,,1036,2021-06-08 17:29:26,00:01:00,00:01:30,0.5um,2841776,2.5um,19776,5.0um,706,/m3,
,,,,1037,2021-06-08 17:30:56,00:01:00,00:01:30,0.5um,2694867,2.5um,13773,5.0um,1059,/m3,
,,,,1038,2021-06-08 17:32:26,00:01:00,00:01:30,0.5um,2786685,2.5um,12007,5.0um,1059,/m3,
,,,,1039,2021-06-08 17:33:56,00:01:00,00:01:30,0.5um,2704402,2.5um,11654,5.0um,706,/m3,
,,,,1040,2021-06-08 17:35:26,00:01:00,00:01:30,0.5um,2755961,2.5um,13066,5.0um,1059,/m3,
,,,,1041,2021-06-08 17:36:56,00:01:00,00:01:30,0.5um,2737597,2.5um,17657,5.0um,1059,/m3,
,,,,1042,2021-06-08 17:38:26,00:01:00,00:01:30,0.5um,2776797,2.5um,17304,5.0um,706,/m3,
,,,,1043,2021-06-08 17:39:56,00:01:00,00:01:30,0.5um,2769734,2.5um,18011,5.0um,1059,/m3,
,,,,1044,2021-06-08 17:41:26,00:01:00,00:01:30,0.5um,2767615,2.5um,18011,5.0um,1413,/m3,
,,,,1045,2021-06-08 17:42:56,00:01:00,00:01:30,0.5um,2671206,2.5um,16245,5.0um,1413,/m3,
,,,,1046,2021-06-08 17:44:26,00:01:00,00:01:30,0.5um,2643660,2.5um,14832,5.0um,1766,/m3,
,,,,1047,2021-06-08 17:45:56,00:01:00,00:01:30,0.5um,2700870,2.5um,15185,5.0um,1413,/m3,
,,,,1048,2021-06-08 17:47:26,00:01:00,00:01:30,0.5um,2716409,2.5um,19776,5.0um,1413,/m3,
,,,,1049,2021-06-08 17:48:56,00:01:00,00:01:30,0.5um,2832947,2.5um,11654,5.0um,0,/m3,
,,,,1050,2021-06-08 17:50:26,00:01:00,00:01:30,0.5um,2700870,2.5um,15185,5.0um,706,/m3,
,,,,1051,2021-06-08 17:51:56,00:01:00,00:01:30,0.5um,2632006,2.5um,14126,5.0um,1059,/m3,
,,,,1052,2021-06-08 17:53:26,00:01:00,00:01:30,0.5um,2561377,2.5um,13773,5.0um,1413,/m3,
,,,,1053,2021-06-08 17:54:56,00:01:00,00:01:30,0.5um,2589276,2.5um,14479,5.0um,1059,/m3,
,,,,1054,2021-06-08 17:56:26,00:01:00,00:01:30,0.5um,2550783,2.5um,11654,5.0um,1766,/m3,
,,,,1055,2021-06-08 17:57:56,00:01:00,00:01:30,0.5um,2606580,2.5um,18011,5.0um,1059,/m3,
,,,,1056,2021-06-08 17:59:26,00:01:00,00:01:30,0.5um,2577975,2.5um,14479,5.0um,2119,/m3,
,,,,1057,2021-06-08 18:00:56,00:01:00,00:01:30,0.5um,2557139,2.5um,16951,5.0um,1766,/m3,
,,,,1058,2021-06-08 18:02:26,00:01:00,00:01:30,0.5um,2548664,2.5um,16245,5.0um,353,/m3,
,,,,1059,2021-06-08 18:03:56,00:01:00,00:01:30,0.5um,2521118,2.5um,14126,5.0um,1059,/m3,
,,,,1060,2021-06-08 18:05:26,00:01:00,00:01:30,0.5um,2481213,2.5um,16951,5.0um,1059,/m3,
,,,,1061,2021-06-08 18:06:56,00:01:00,00:01:30,0.5um,2499576,2.5um,12713,5.0um,353,/m3,
,,,,1062,2021-06-08 18:08:26,00:01:00,00:01:30,0.5um,2441307,2.5um,13773,5.0um,1413,/m3,
,,,,1063,2021-06-08 18:09:56,00:01:00,00:01:30,0.5um,2442013,2.5um,13420,5.0um,2119,/m3,
,,,,1064,2021-06-08 18:11:26,00:01:00,00:01:30,0.5um,2482272,2.5um,14126,5.0um,706,/m3,
,,,,1065,2021-06-08 18:12:56,00:01:00,00:01:30,0.5um,2493573,2.5um,14126,5.0um,353,/m3,
,,,,1066,2021-06-08 18:14:26,00:01:00,00:01:30,0.5um,2436363,2.5um,14126,5.0um,1413,/m3,
,,,,1067,2021-06-08 18:15:56,00:01:00,00:01:30,0.5um,2357964,2.5um,10594,5.0um,1059,/m3,
,,,,1068,2021-06-08 18:17:26,00:01:00,00:01:30,0.5um,2434597,2.5um,14479,5.0um,1059,/m3,
,,,,1069,2021-06-08 18:18:56,00:01:00,00:01:30,0.5um,2365733,2.5um,9888,5.0um,1059,/m3,
,,,,1070,2021-06-08 18:20:26,00:01:00,00:01:30,0.5um,2420824,2.5um,16598,5.0um,1059,/m3,
,,,,1071,2021-06-08 18:21:56,00:01:00,00:01:30,0.5um,2410936,2.5um,14832,5.0um,1059,/m3,
,,,,1072,2021-06-08 18:23:26,00:01:00,00:01:30,0.5um,2377387,2.5um,13420,5.0um,1766,/m3,
,,,,1073,2021-06-08 18:24:56,00:01:00,00:01:30,0.5um,2443073,2.5um,13773,5.0um,353,/m3,
,,,,1074,2021-06-08 18:26:26,00:01:00,00:01:30,0.5um,2366087,2.5um,14832,5.0um,1766,/m3,
,,,,1075,2021-06-08 18:27:56,00:01:00,00:01:30,0.5um,2311702,2.5um,10241,5.0um,353,/m3,
,,,,1076,2021-06-08 18:29:26,00:01:00,00:01:30,0.5um,2275681,2.5um,8829,5.0um,706,/m3,
,,,,1077,2021-06-08 18:30:56,00:01:00,00:01:30,0.5um,2396457,2.5um,21542,5.0um,3178,/m3,
,,,,1078,2021-06-08 18:32:26,00:01:00,00:01:30,0.5um,2539835,2.5um,27899,5.0um,7063,/m3,
,,,,1079,2021-06-08 18:33:56,00:01:00,00:01:30,0.5um,2539482,2.5um,27192,5.0um,4591,/m3,
,,,,1080,2021-06-08 18:35:26,00:01:00,00:01:30,0.5um,2567027,2.5um,31783,5.0um,6710,/m3,
,,,,1081,2021-06-08 18:36:56,00:01:00,00:01:30,0.5um,2547604,2.5um,26839,5.0um,3885,/m3,
,,,,1082,2021-06-08 18:38:26,00:01:00,00:01:30,0.5um,2545839,2.5um,26839,5.0um,6357,/m3,
,,,,1083,2021-06-08 18:39:56,00:01:00,00:01:30,0.5um,2493926,2.5um,23661,5.0um,3178,/m3,
,,,,1084,2021-06-08 18:41:26,00:01:00,00:01:30,0.5um,2439894,2.5um,18717,5.0um,2119,/m3,
,,,,1085,2021-06-08 18:42:56,00:01:00,00:01:30,0.5um,2424356,2.5um,19070,5.0um,2472,/m3,
,,,,1086,2021-06-08 18:44:26,00:01:00,00:01:30,0.5um,2350195,2.5um,15892,5.0um,1413,/m3,
,,,,1087,2021-06-08 18:45:56,00:01:00,00:01:30,0.5um,2389747,2.5um,15538,5.0um,1059,/m3,
,,,,1088,2021-06-08 18:47:26,00:01:00,00:01:30,0.5um,2333244,2.5um,12007,5.0um,1059,/m3,
,,,,1089,2021-06-08 18:48:56,00:01:00,00:01:30,0.5um,2319118,2.5um,11301,5.0um,1059,/m3,
,,,,1090,2021-06-08 18:50:26,00:01:00,00:01:30,0.5um,2329712,2.5um,12713,5.0um,706,/m3,
,,,,1091,2021-06-08 18:51:56,00:01:00,00:01:30,0.5um,2365733,2.5um,14479,5.0um,706,/m3,
,,,,1092,2021-06-08 18:53:26,00:01:00,00:01:30,0.5um,2317705,2.5um,14832,5.0um,2472,/m3,
,,,,1093,2021-06-08 18:54:56,00:01:00,00:01:30,0.5um,2294751,2.5um,13773,5.0um,353,/m3,
,,,,1094,2021-06-08 18:56:26,00:01:00,00:01:30,0.5um,2278506,2.5um,13773,5.0um,1059,/m3,
,,,,1095,2021-06-08 18:57:56,00:01:00,00:01:30,0.5um,2313114,2.5um,13773,5.0um,1059,/m3,
,,,,1096,2021-06-08 18:59:26,00:01:00,00:01:30,0.5um,2257670,2.5um,13420,5.0um,1059,/m3,
,,,,1097,2021-06-08 19:00:56,00:01:00,00:01:30,0.5um,2255551,2.5um,13066,5.0um,706,/m3,
,,,,1098,2021-06-08 19:02:26,00:01:00,00:01:30,0.5um,2321590,2.5um,12360,5.0um,1059,/m3,
,,,,1099,2021-06-08 19:03:56,00:01:00,00:01:30,0.5um,2281331,2.5um,10241,5.0um,353,/m3,
,,,,1100,2021-06-08 19:05:26,00:01:00,00:01:30,0.5um,2320884,2.5um,15185,5.0um,706,/m3,
,,,,1101,2021-06-08 19:06:56,00:01:00,00:01:30,0.5um,2290513,2.5um,13420,5.0um,353,/m3,
,,,,1102,2021-06-08 19:08:26,00:01:00,00:01:30,0.5um,2263674,2.5um,16598,5.0um,1413,/m3,
,,,,1103,2021-06-08 19:09:56,00:01:00,00:01:30,0.5um,2265086,2.5um,16245,5.0um,1766,/m3,
,,,,1104,2021-06-08 19:11:26,00:01:00,00:01:30,0.5um,2268265,2.5um,16951,5.0um,1059,/m3,
,,,,1105,2021-06-08 19:12:56,00:01:00,00:01:30,0.5um,2247076,2.5um,16245,5.0um,1059,/m3,
,,,,1106,2021-06-08 19:14:26,00:01:00,00:01:30,0.5um,2277447,2.5um,16245,5.0um,1413,/m3,
,,,,1107,2021-06-08 19:15:56,00:01:00,00:01:30,0.5um,2292985,2.5um,11654,5.0um,1413,/m3,
,,,,1108,2021-06-08 19:17:26,00:01:00,00:01:30,0.5um,2271443,2.5um,12007,5.0um,706,/m3,
,,,,1109,2021-06-08 19:18:56,00:01:00,00:01:30,0.5um,2315940,2.5um,17304,5.0um,706,/m3,
,,,,1110,2021-06-08 19:20:26,00:01:00,00:01:30,0.5um,2342073,2.5um,11301,5.0um,1059,/m3,
,,,,1111,2021-06-08 19:21:56,00:01:00,00:01:30,0.5um,2310289,2.5um,15185,5.0um,1413,/m3,
,,,,1112,2021-06-08 19:23:26,00:01:00,00:01:30,0.5um,2291572,2.5um,14479,5.0um,0,/m3,
,,,,1113,2021-06-08 19:24:56,00:01:00,00:01:30,0.5um,2287335,2.5um,12360,5.0um,706,/m3,
,,,,1114,2021-06-08 19:26:26,00:01:00,00:01:30,0.5um,2250607,2.5um,12360,5.0um,706,/m3,
,,,,1115,2021-06-08 19:27:56,00:01:00,00:01:30,0.5um,2196929,2.5um,11654,5.0um,706,/m3,
,,,,1116,2021-06-08 19:29:26,00:01:00,00:01:30,0.5um,2194457,2.5um,8829,5.0um,353,/m3,
,,,,1117,2021-06-08 19:30:56,00:01:00,00:01:30,0.5um,2219884,2.5um,10594,5.0um,353,/m3,
,,,,1118,2021-06-08 19:32:26,00:01:00,00:01:30,0.5um,2176446,2.5um,8829,5.0um,706,/m3,
,,,,1119,2021-06-08 19:33:56,00:01:00,00:01:30,0.5um,2169737,2.5um,10948,5.0um,1059,/m3,
,,,,1120,2021-06-08 19:35:26,00:01:00,00:01:30,0.5um,2200461,2.5um,9888,5.0um,0,/m3,
,,,,1121,2021-06-08 19:36:56,00:01:00,00:01:30,0.5um,2243898,2.5um,8122,5.0um,0,/m3,
,,,,1122,2021-06-08 19:38:26,00:01:00,00:01:30,0.5um,2187041,2.5um,10241,5.0um,1059,/m3,
,,,,1123,2021-06-08 19:39:56,00:01:00,00:01:30,0.5um,2244251,2.5um,8829,5.0um,353,/m3,
,,,,1124,2021-06-08 19:41:26,00:01:00,00:01:30,0.5um,2219177,2.5um,11301,5.0um,706,/m3,
,,,,1125,2021-06-08 19:42:56,00:01:00,00:01:30,0.5um,2196223,2.5um,11301,5.0um,706,/m3,
,,,,1126,2021-06-08 19:44:26,00:01:00,00:01:30,0.5um,2245663,2.5um,10241,5.0um,706,/m3,
,,,,1127,2021-06-08 19:45:56,00:01:00,00:01:30,0.5um,2241426,2.5um,10241,5.0um,0,/m3,
,,,,1128,2021-06-08 19:47:26,00:01:00,00:01:30,0.5um,2245310,2.5um,9535,5.0um,353,/m3,
,,,,1129,2021-06-08 19:48:56,00:01:00,00:01:30,0.5um,2235775,2.5um,14479,5.0um,706,/m3,
,,,,1130,2021-06-08 19:50:26,00:01:00,00:01:30,0.5um,2227300,2.5um,11301,5.0um,706,/m3,
,,,,1131,2021-06-08 19:51:56,00:01:00,00:01:30,0.5um,2219177,2.5um,11654,5.0um,706,/m3,
,,,,1132,2021-06-08 19:53:26,00:01:00,00:01:30,0.5um,2277800,2.5um,8476,5.0um,353,/m3,
,,,,1133,2021-06-08 19:54:56,00:01:00,00:01:30,0.5um,2268618,2.5um,10241,5.0um,706,/m3,
,,,,1134,2021-06-08 19:56:26,00:01:00,00:01:30,0.5um,2257317,2.5um,9888,5.0um,0,/m3,
,,,,1135,2021-06-08 19:57:56,00:01:00,00:01:30,0.5um,2275328,2.5um,9535,5.0um,353,/m3,
,,,,1136,2021-06-08 19:59:26,00:01:00,00:01:30,0.5um,2257317,2.5um,12360,5.0um,706,/m3,
,,,,1137,2021-06-08 20:00:56,00:01:00,00:01:30,0.5um,2252726,2.5um,10948,5.0um,353,/m3,
,,,,1138,2021-06-08 20:02:26,00:01:00,00:01:30,0.5um,2277800,2.5um,10948,5.0um,353,/m3,
,,,,1139,2021-06-08 20:03:56,00:01:00,00:01:30,0.5um,2293338,2.5um,10241,5.0um,353,/m3,
,,,,1140,2021-06-08 20:05:26,00:01:00,00:01:30,0.5um,2280978,2.5um,10241,5.0um,1413,/m3,
,,,,1141,2021-06-08 20:06:56,00:01:00,00:01:30,0.5um,2268618,2.5um,10948,5.0um,706,/m3,
